Sample Name	Protocol REF	Assay Name	Derived Data File
pot_22	phenotyping	P_8385	d_VIB_study___51_plant.txt
pot_23	phenotyping	P_8386	d_VIB_study___51_plant.txt
pot_24	phenotyping	P_8387	d_VIB_study___51_plant.txt
pot_25	phenotyping	P_8388	d_VIB_study___51_plant.txt
pot_26	phenotyping	P_8389	d_VIB_study___51_plant.txt
pot_27	phenotyping	P_8390	d_VIB_study___51_plant.txt
pot_28	phenotyping	P_8391	d_VIB_study___51_plant.txt
pot_29	phenotyping	P_8392	d_VIB_study___51_plant.txt
pot_3	phenotyping	P_8477	d_VIB_study___51_plant.txt
pot_30	phenotyping	P_8393	d_VIB_study___51_plant.txt
pot_31	phenotyping	P_8394	d_VIB_study___51_plant.txt
pot_32	phenotyping	P_8375	d_VIB_study___51_plant.txt
pot_33	phenotyping	P_8376	d_VIB_study___51_plant.txt
pot_34	phenotyping	P_8377	d_VIB_study___51_plant.txt
pot_35	phenotyping	P_8378	d_VIB_study___51_plant.txt
pot_36	phenotyping	P_8379	d_VIB_study___51_plant.txt
pot_37	phenotyping	P_8380	d_VIB_study___51_plant.txt
pot_38	phenotyping	P_8381	d_VIB_study___51_plant.txt
pot_39	phenotyping	P_8382	d_VIB_study___51_plant.txt
pot_4	phenotyping	P_8478	d_VIB_study___51_plant.txt
pot_40	phenotyping	P_8383	d_VIB_study___51_plant.txt
pot_41	phenotyping	P_8415	d_VIB_study___51_plant.txt
pot_42	phenotyping	P_8416	d_VIB_study___51_plant.txt
pot_43	phenotyping	P_8417	d_VIB_study___51_plant.txt
pot_44	phenotyping	P_8418	d_VIB_study___51_plant.txt
pot_45	phenotyping	P_8419	d_VIB_study___51_plant.txt
pot_46	phenotyping	P_8420	d_VIB_study___51_plant.txt
pot_47	phenotyping	P_8421	d_VIB_study___51_plant.txt
pot_48	phenotyping	P_8422	d_VIB_study___51_plant.txt
pot_49	phenotyping	P_8423	d_VIB_study___51_plant.txt
pot_5	phenotyping	P_8479	d_VIB_study___51_plant.txt
pot_50	phenotyping	P_8424	d_VIB_study___51_plant.txt
pot_51	phenotyping	P_8425	d_VIB_study___51_plant.txt
pot_52	phenotyping	P_8426	d_VIB_study___51_plant.txt
pot_53	phenotyping	P_8427	d_VIB_study___51_plant.txt
pot_54	phenotyping	P_8428	d_VIB_study___51_plant.txt
pot_55	phenotyping	P_8429	d_VIB_study___51_plant.txt
pot_56	phenotyping	P_8430	d_VIB_study___51_plant.txt
pot_57	phenotyping	P_8431	d_VIB_study___51_plant.txt
pot_58	phenotyping	P_8432	d_VIB_study___51_plant.txt
pot_59	phenotyping	P_8433	d_VIB_study___51_plant.txt
pot_6	phenotyping	P_8480	d_VIB_study___51_plant.txt
pot_60	phenotyping	P_8434	d_VIB_study___51_plant.txt
pot_61	phenotyping	P_8512	d_VIB_study___51_plant.txt
pot_62	phenotyping	P_8513	d_VIB_study___51_plant.txt
pot_63	phenotyping	P_8514	d_VIB_study___51_plant.txt
pot_64	phenotyping	P_8495	d_VIB_study___51_plant.txt
pot_65	phenotyping	P_8496	d_VIB_study___51_plant.txt
pot_66	phenotyping	P_8497	d_VIB_study___51_plant.txt
pot_67	phenotyping	P_8498	d_VIB_study___51_plant.txt
pot_68	phenotyping	P_8499	d_VIB_study___51_plant.txt
pot_69	phenotyping	P_8500	d_VIB_study___51_plant.txt
pot_7	phenotyping	P_8481	d_VIB_study___51_plant.txt
pot_70	phenotyping	P_8501	d_VIB_study___51_plant.txt
pot_71	phenotyping	P_8502	d_VIB_study___51_plant.txt
pot_72	phenotyping	P_8503	d_VIB_study___51_plant.txt
pot_73	phenotyping	P_8504	d_VIB_study___51_plant.txt
pot_74	phenotyping	P_8505	d_VIB_study___51_plant.txt
pot_75	phenotyping	P_8506	d_VIB_study___51_plant.txt
pot_76	phenotyping	P_8507	d_VIB_study___51_plant.txt
pot_77	phenotyping	P_8508	d_VIB_study___51_plant.txt
pot_78	phenotyping	P_8509	d_VIB_study___51_plant.txt
pot_79	phenotyping	P_8510	d_VIB_study___51_plant.txt
pot_8	phenotyping	P_8482	d_VIB_study___51_plant.txt
pot_80	phenotyping	P_8511	d_VIB_study___51_plant.txt
pot_81	phenotyping	P_8520	d_VIB_study___51_plant.txt
pot_82	phenotyping	P_8521	d_VIB_study___51_plant.txt
pot_83	phenotyping	P_8522	d_VIB_study___51_plant.txt
pot_84	phenotyping	P_8523	d_VIB_study___51_plant.txt
pot_85	phenotyping	P_8524	d_VIB_study___51_plant.txt
pot_86	phenotyping	P_8525	d_VIB_study___51_plant.txt
pot_87	phenotyping	P_8526	d_VIB_study___51_plant.txt
pot_88	phenotyping	P_8527	d_VIB_study___51_plant.txt
pot_89	phenotyping	P_8528	d_VIB_study___51_plant.txt
pot_9	phenotyping	P_8483	d_VIB_study___51_plant.txt
pot_90	phenotyping	P_8529	d_VIB_study___51_plant.txt
pot_91	phenotyping	P_8530	d_VIB_study___51_plant.txt
pot_92	phenotyping	P_8531	d_VIB_study___51_plant.txt
pot_93	phenotyping	P_8532	d_VIB_study___51_plant.txt
pot_94	phenotyping	P_8533	d_VIB_study___51_plant.txt
pot_95	phenotyping	P_8534	d_VIB_study___51_plant.txt
pot_96	phenotyping	P_8515	d_VIB_study___51_plant.txt
pot_97	phenotyping	P_8516	d_VIB_study___51_plant.txt
pot_98	phenotyping	P_8517	d_VIB_study___51_plant.txt
pot_99	phenotyping	P_8518	d_VIB_study___51_plant.txt
