Sample Name	Protocol REF	Assay Name	Derived Data File
pot_147	phenotyping	P_6558	d_VIB_study___40_plant.txt
pot_148	phenotyping	P_6559	d_VIB_study___40_plant.txt
pot_149	phenotyping	P_6560	d_VIB_study___40_plant.txt
pot_15	phenotyping	P_6597	d_VIB_study___40_plant.txt
pot_150	phenotyping	P_6561	d_VIB_study___40_plant.txt
pot_151	phenotyping	P_6562	d_VIB_study___40_plant.txt
pot_152	phenotyping	P_6563	d_VIB_study___40_plant.txt
pot_153	phenotyping	P_6538	d_VIB_study___40_plant.txt
pot_154	phenotyping	P_6539	d_VIB_study___40_plant.txt
pot_155	phenotyping	P_6540	d_VIB_study___40_plant.txt
pot_156	phenotyping	P_6541	d_VIB_study___40_plant.txt
pot_157	phenotyping	P_6542	d_VIB_study___40_plant.txt
pot_158	phenotyping	P_6543	d_VIB_study___40_plant.txt
pot_159	phenotyping	P_6544	d_VIB_study___40_plant.txt
pot_16	phenotyping	P_6598	d_VIB_study___40_plant.txt
pot_160	phenotyping	P_6526	d_VIB_study___40_plant.txt
pot_161	phenotyping	P_6527	d_VIB_study___40_plant.txt
pot_162	phenotyping	P_6528	d_VIB_study___40_plant.txt
pot_163	phenotyping	P_6529	d_VIB_study___40_plant.txt
pot_164	phenotyping	P_6530	d_VIB_study___40_plant.txt
pot_165	phenotyping	P_6531	d_VIB_study___40_plant.txt
pot_166	phenotyping	P_6532	d_VIB_study___40_plant.txt
pot_167	phenotyping	P_6533	d_VIB_study___40_plant.txt
pot_168	phenotyping	P_6534	d_VIB_study___40_plant.txt
pot_169	phenotyping	P_6535	d_VIB_study___40_plant.txt
pot_17	phenotyping	P_6599	d_VIB_study___40_plant.txt
pot_170	phenotyping	P_6536	d_VIB_study___40_plant.txt
pot_171	phenotyping	P_6537	d_VIB_study___40_plant.txt
pot_172	phenotyping	P_6522	d_VIB_study___40_plant.txt
pot_173	phenotyping	P_6523	d_VIB_study___40_plant.txt
pot_174	phenotyping	P_6524	d_VIB_study___40_plant.txt
pot_175	phenotyping	P_6525	d_VIB_study___40_plant.txt
pot_176	phenotyping	P_6516	d_VIB_study___40_plant.txt
pot_177	phenotyping	P_6517	d_VIB_study___40_plant.txt
pot_178	phenotyping	P_6518	d_VIB_study___40_plant.txt
pot_179	phenotyping	P_6519	d_VIB_study___40_plant.txt
pot_18	phenotyping	P_6600	d_VIB_study___40_plant.txt
pot_180	phenotyping	P_6520	d_VIB_study___40_plant.txt
pot_181	phenotyping	P_6521	d_VIB_study___40_plant.txt
pot_19	phenotyping	P_6601	d_VIB_study___40_plant.txt
pot_2	phenotyping	P_6584	d_VIB_study___40_plant.txt
pot_20	phenotyping	P_6571	d_VIB_study___40_plant.txt
pot_21	phenotyping	P_6572	d_VIB_study___40_plant.txt
pot_22	phenotyping	P_6573	d_VIB_study___40_plant.txt
pot_23	phenotyping	P_6574	d_VIB_study___40_plant.txt
pot_24	phenotyping	P_6575	d_VIB_study___40_plant.txt
pot_25	phenotyping	P_6576	d_VIB_study___40_plant.txt
pot_26	phenotyping	P_6577	d_VIB_study___40_plant.txt
pot_27	phenotyping	P_6578	d_VIB_study___40_plant.txt
pot_28	phenotyping	P_6579	d_VIB_study___40_plant.txt
pot_29	phenotyping	P_6580	d_VIB_study___40_plant.txt
pot_3	phenotyping	P_6585	d_VIB_study___40_plant.txt
pot_30	phenotyping	P_6581	d_VIB_study___40_plant.txt
pot_31	phenotyping	P_6582	d_VIB_study___40_plant.txt
pot_32	phenotyping	P_6564	d_VIB_study___40_plant.txt
pot_33	phenotyping	P_6565	d_VIB_study___40_plant.txt
pot_34	phenotyping	P_6566	d_VIB_study___40_plant.txt
pot_35	phenotyping	P_6567	d_VIB_study___40_plant.txt
pot_36	phenotyping	P_6568	d_VIB_study___40_plant.txt
pot_37	phenotyping	P_6569	d_VIB_study___40_plant.txt
pot_38	phenotyping	P_6570	d_VIB_study___40_plant.txt
pot_39	phenotyping	P_6497	d_VIB_study___40_plant.txt
pot_4	phenotyping	P_6586	d_VIB_study___40_plant.txt
pot_40	phenotyping	P_6498	d_VIB_study___40_plant.txt
pot_41	phenotyping	P_6499	d_VIB_study___40_plant.txt
pot_42	phenotyping	P_6500	d_VIB_study___40_plant.txt
pot_43	phenotyping	P_6501	d_VIB_study___40_plant.txt
pot_44	phenotyping	P_6502	d_VIB_study___40_plant.txt
pot_45	phenotyping	P_6503	d_VIB_study___40_plant.txt
pot_46	phenotyping	P_6504	d_VIB_study___40_plant.txt
pot_47	phenotyping	P_6505	d_VIB_study___40_plant.txt
pot_48	phenotyping	P_6506	d_VIB_study___40_plant.txt
pot_49	phenotyping	P_6507	d_VIB_study___40_plant.txt
pot_5	phenotyping	P_6587	d_VIB_study___40_plant.txt
pot_50	phenotyping	P_6508	d_VIB_study___40_plant.txt
pot_51	phenotyping	P_6509	d_VIB_study___40_plant.txt
pot_52	phenotyping	P_6510	d_VIB_study___40_plant.txt
pot_53	phenotyping	P_6511	d_VIB_study___40_plant.txt
pot_54	phenotyping	P_6512	d_VIB_study___40_plant.txt
pot_55	phenotyping	P_6513	d_VIB_study___40_plant.txt
pot_56	phenotyping	P_6514	d_VIB_study___40_plant.txt
pot_57	phenotyping	P_6515	d_VIB_study___40_plant.txt
pot_58	phenotyping	P_6634	d_VIB_study___40_plant.txt
pot_59	phenotyping	P_6635	d_VIB_study___40_plant.txt
pot_6	phenotyping	P_6588	d_VIB_study___40_plant.txt
pot_60	phenotyping	P_6636	d_VIB_study___40_plant.txt
pot_61	phenotyping	P_6637	d_VIB_study___40_plant.txt
pot_62	phenotyping	P_6638	d_VIB_study___40_plant.txt
pot_63	phenotyping	P_6639	d_VIB_study___40_plant.txt
pot_64	phenotyping	P_6621	d_VIB_study___40_plant.txt
pot_65	phenotyping	P_6622	d_VIB_study___40_plant.txt
pot_66	phenotyping	P_6623	d_VIB_study___40_plant.txt
pot_67	phenotyping	P_6624	d_VIB_study___40_plant.txt
pot_68	phenotyping	P_6625	d_VIB_study___40_plant.txt
pot_69	phenotyping	P_6626	d_VIB_study___40_plant.txt
pot_7	phenotyping	P_6589	d_VIB_study___40_plant.txt
pot_70	phenotyping	P_6627	d_VIB_study___40_plant.txt
pot_71	phenotyping	P_6628	d_VIB_study___40_plant.txt
pot_72	phenotyping	P_6629	d_VIB_study___40_plant.txt
pot_73	phenotyping	P_6630	d_VIB_study___40_plant.txt
pot_74	phenotyping	P_6631	d_VIB_study___40_plant.txt
pot_75	phenotyping	P_6632	d_VIB_study___40_plant.txt
pot_76	phenotyping	P_6633	d_VIB_study___40_plant.txt
pot_77	phenotyping	P_6478	d_VIB_study___40_plant.txt
pot_78	phenotyping	P_6479	d_VIB_study___40_plant.txt
pot_79	phenotyping	P_6480	d_VIB_study___40_plant.txt
pot_8	phenotyping	P_6590	d_VIB_study___40_plant.txt
pot_80	phenotyping	P_6481	d_VIB_study___40_plant.txt
pot_81	phenotyping	P_6482	d_VIB_study___40_plant.txt
pot_82	phenotyping	P_6483	d_VIB_study___40_plant.txt
pot_83	phenotyping	P_6484	d_VIB_study___40_plant.txt
pot_84	phenotyping	P_6485	d_VIB_study___40_plant.txt
pot_85	phenotyping	P_6486	d_VIB_study___40_plant.txt
pot_86	phenotyping	P_6487	d_VIB_study___40_plant.txt
pot_87	phenotyping	P_6488	d_VIB_study___40_plant.txt
pot_88	phenotyping	P_6489	d_VIB_study___40_plant.txt
pot_89	phenotyping	P_6490	d_VIB_study___40_plant.txt
pot_9	phenotyping	P_6591	d_VIB_study___40_plant.txt
pot_90	phenotyping	P_6491	d_VIB_study___40_plant.txt
pot_91	phenotyping	P_6492	d_VIB_study___40_plant.txt
pot_92	phenotyping	P_6493	d_VIB_study___40_plant.txt
pot_93	phenotyping	P_6494	d_VIB_study___40_plant.txt
pot_94	phenotyping	P_6495	d_VIB_study___40_plant.txt
pot_95	phenotyping	P_6496	d_VIB_study___40_plant.txt
pot_96	phenotyping	P_6459	d_VIB_study___40_plant.txt
pot_97	phenotyping	P_6460	d_VIB_study___40_plant.txt
pot_98	phenotyping	P_6461	d_VIB_study___40_plant.txt
pot_99	phenotyping	P_6462	d_VIB_study___40_plant.txt
