Sample Name	Protocol REF	Assay Name	Derived Data File
pot_88	phenotyping	P_6842	d_VIB_study___42_plant.txt
pot_89	phenotyping	P_6843	d_VIB_study___42_plant.txt
pot_9	phenotyping	P_6915	d_VIB_study___42_plant.txt
pot_90	phenotyping	P_6844	d_VIB_study___42_plant.txt
pot_91	phenotyping	P_6845	d_VIB_study___42_plant.txt
pot_92	phenotyping	P_6846	d_VIB_study___42_plant.txt
pot_93	phenotyping	P_6847	d_VIB_study___42_plant.txt
pot_94	phenotyping	P_6848	d_VIB_study___42_plant.txt
pot_95	phenotyping	P_6849	d_VIB_study___42_plant.txt
pot_96	phenotyping	P_6850	d_VIB_study___42_plant.txt
pot_97	phenotyping	P_6851	d_VIB_study___42_plant.txt
pot_98	phenotyping	P_6852	d_VIB_study___42_plant.txt
pot_99	phenotyping	P_6853	d_VIB_study___42_plant.txt
