Sample Name	Protocol REF	Assay Name	Derived Data File
pot_177	phenotyping	P_8032	d_VIB_study___49_plant.txt
pot_178	phenotyping	P_8033	d_VIB_study___49_plant.txt
pot_179	phenotyping	P_8034	d_VIB_study___49_plant.txt
pot_18	phenotyping	P_8010	d_VIB_study___49_plant.txt
pot_180	phenotyping	P_8035	d_VIB_study___49_plant.txt
pot_181	phenotyping	P_8036	d_VIB_study___49_plant.txt
pot_19	phenotyping	P_8011	d_VIB_study___49_plant.txt
pot_2	phenotyping	P_7994	d_VIB_study___49_plant.txt
pot_20	phenotyping	P_8019	d_VIB_study___49_plant.txt
pot_21	phenotyping	P_8020	d_VIB_study___49_plant.txt
pot_22	phenotyping	P_8021	d_VIB_study___49_plant.txt
pot_23	phenotyping	P_8022	d_VIB_study___49_plant.txt
pot_24	phenotyping	P_8023	d_VIB_study___49_plant.txt
pot_25	phenotyping	P_8024	d_VIB_study___49_plant.txt
pot_26	phenotyping	P_8025	d_VIB_study___49_plant.txt
pot_27	phenotyping	P_8026	d_VIB_study___49_plant.txt
pot_28	phenotyping	P_8027	d_VIB_study___49_plant.txt
pot_29	phenotyping	P_8028	d_VIB_study___49_plant.txt
pot_3	phenotyping	P_7995	d_VIB_study___49_plant.txt
pot_30	phenotyping	P_8029	d_VIB_study___49_plant.txt
pot_31	phenotyping	P_8030	d_VIB_study___49_plant.txt
pot_32	phenotyping	P_8012	d_VIB_study___49_plant.txt
pot_33	phenotyping	P_8013	d_VIB_study___49_plant.txt
pot_34	phenotyping	P_8014	d_VIB_study___49_plant.txt
pot_35	phenotyping	P_8015	d_VIB_study___49_plant.txt
pot_36	phenotyping	P_8016	d_VIB_study___49_plant.txt
pot_37	phenotyping	P_8017	d_VIB_study___49_plant.txt
pot_38	phenotyping	P_8018	d_VIB_study___49_plant.txt
pot_39	phenotyping	P_8136	d_VIB_study___49_plant.txt
pot_4	phenotyping	P_7996	d_VIB_study___49_plant.txt
pot_40	phenotyping	P_8137	d_VIB_study___49_plant.txt
pot_41	phenotyping	P_8138	d_VIB_study___49_plant.txt
pot_42	phenotyping	P_8139	d_VIB_study___49_plant.txt
pot_43	phenotyping	P_8140	d_VIB_study___49_plant.txt
pot_44	phenotyping	P_8141	d_VIB_study___49_plant.txt
pot_45	phenotyping	P_8142	d_VIB_study___49_plant.txt
pot_46	phenotyping	P_8143	d_VIB_study___49_plant.txt
pot_47	phenotyping	P_8144	d_VIB_study___49_plant.txt
pot_48	phenotyping	P_8145	d_VIB_study___49_plant.txt
pot_49	phenotyping	P_8146	d_VIB_study___49_plant.txt
pot_5	phenotyping	P_7997	d_VIB_study___49_plant.txt
pot_50	phenotyping	P_8147	d_VIB_study___49_plant.txt
pot_51	phenotyping	P_8148	d_VIB_study___49_plant.txt
pot_52	phenotyping	P_8149	d_VIB_study___49_plant.txt
pot_53	phenotyping	P_8150	d_VIB_study___49_plant.txt
pot_54	phenotyping	P_8151	d_VIB_study___49_plant.txt
pot_55	phenotyping	P_8152	d_VIB_study___49_plant.txt
pot_56	phenotyping	P_8153	d_VIB_study___49_plant.txt
pot_57	phenotyping	P_8154	d_VIB_study___49_plant.txt
pot_58	phenotyping	P_8111	d_VIB_study___49_plant.txt
pot_59	phenotyping	P_8112	d_VIB_study___49_plant.txt
pot_6	phenotyping	P_7998	d_VIB_study___49_plant.txt
pot_60	phenotyping	P_8113	d_VIB_study___49_plant.txt
pot_61	phenotyping	P_8114	d_VIB_study___49_plant.txt
pot_62	phenotyping	P_8115	d_VIB_study___49_plant.txt
pot_63	phenotyping	P_8116	d_VIB_study___49_plant.txt
pot_64	phenotyping	P_8098	d_VIB_study___49_plant.txt
pot_65	phenotyping	P_8099	d_VIB_study___49_plant.txt
pot_66	phenotyping	P_8100	d_VIB_study___49_plant.txt
pot_67	phenotyping	P_8101	d_VIB_study___49_plant.txt
pot_68	phenotyping	P_8102	d_VIB_study___49_plant.txt
pot_69	phenotyping	P_8103	d_VIB_study___49_plant.txt
pot_7	phenotyping	P_7999	d_VIB_study___49_plant.txt
pot_70	phenotyping	P_8104	d_VIB_study___49_plant.txt
pot_71	phenotyping	P_8105	d_VIB_study___49_plant.txt
pot_72	phenotyping	P_8106	d_VIB_study___49_plant.txt
pot_73	phenotyping	P_8107	d_VIB_study___49_plant.txt
pot_74	phenotyping	P_8108	d_VIB_study___49_plant.txt
pot_75	phenotyping	P_8109	d_VIB_study___49_plant.txt
pot_76	phenotyping	P_8110	d_VIB_study___49_plant.txt
pot_77	phenotyping	P_8117	d_VIB_study___49_plant.txt
pot_78	phenotyping	P_8118	d_VIB_study___49_plant.txt
pot_79	phenotyping	P_8119	d_VIB_study___49_plant.txt
pot_8	phenotyping	P_8000	d_VIB_study___49_plant.txt
pot_80	phenotyping	P_8120	d_VIB_study___49_plant.txt
pot_81	phenotyping	P_8121	d_VIB_study___49_plant.txt
pot_82	phenotyping	P_8122	d_VIB_study___49_plant.txt
pot_83	phenotyping	P_8123	d_VIB_study___49_plant.txt
pot_84	phenotyping	P_8124	d_VIB_study___49_plant.txt
pot_85	phenotyping	P_8125	d_VIB_study___49_plant.txt
pot_86	phenotyping	P_8126	d_VIB_study___49_plant.txt
pot_87	phenotyping	P_8127	d_VIB_study___49_plant.txt
pot_88	phenotyping	P_8128	d_VIB_study___49_plant.txt
pot_89	phenotyping	P_8129	d_VIB_study___49_plant.txt
pot_9	phenotyping	P_8001	d_VIB_study___49_plant.txt
pot_90	phenotyping	P_8130	d_VIB_study___49_plant.txt
pot_91	phenotyping	P_8131	d_VIB_study___49_plant.txt
pot_92	phenotyping	P_8132	d_VIB_study___49_plant.txt
pot_93	phenotyping	P_8133	d_VIB_study___49_plant.txt
pot_94	phenotyping	P_8134	d_VIB_study___49_plant.txt
pot_95	phenotyping	P_8135	d_VIB_study___49_plant.txt
pot_96	phenotyping	P_8060	d_VIB_study___49_plant.txt
pot_97	phenotyping	P_8061	d_VIB_study___49_plant.txt
pot_98	phenotyping	P_8062	d_VIB_study___49_plant.txt
pot_99	phenotyping	P_8063	d_VIB_study___49_plant.txt
