Sample Name	Protocol REF	Assay Name	Derived Data File
pot_191	phenotyping	P_9517	d_VIB_study___55_plant.txt
pot_192	phenotyping	P_9518	d_VIB_study___55_plant.txt
pot_193	phenotyping	P_9519	d_VIB_study___55_plant.txt
pot_194	phenotyping	P_9520	d_VIB_study___55_plant.txt
pot_195	phenotyping	P_9521	d_VIB_study___55_plant.txt
pot_196	phenotyping	P_9522	d_VIB_study___55_plant.txt
pot_197	phenotyping	P_9523	d_VIB_study___55_plant.txt
pot_198	phenotyping	P_9524	d_VIB_study___55_plant.txt
pot_199	phenotyping	P_9525	d_VIB_study___55_plant.txt
pot_2	phenotyping	P_9328	d_VIB_study___55_plant.txt
pot_20	phenotyping	P_9346	d_VIB_study___55_plant.txt
pot_200	phenotyping	P_9526	d_VIB_study___55_plant.txt
pot_201	phenotyping	P_9527	d_VIB_study___55_plant.txt
pot_202	phenotyping	P_9528	d_VIB_study___55_plant.txt
pot_203	phenotyping	P_9529	d_VIB_study___55_plant.txt
pot_204	phenotyping	P_9530	d_VIB_study___55_plant.txt
pot_205	phenotyping	P_9531	d_VIB_study___55_plant.txt
pot_206	phenotyping	P_9532	d_VIB_study___55_plant.txt
pot_207	phenotyping	P_9533	d_VIB_study___55_plant.txt
pot_208	phenotyping	P_9534	d_VIB_study___55_plant.txt
pot_209	phenotyping	P_9535	d_VIB_study___55_plant.txt
pot_21	phenotyping	P_9347	d_VIB_study___55_plant.txt
pot_210	phenotyping	P_9536	d_VIB_study___55_plant.txt
pot_211	phenotyping	P_9537	d_VIB_study___55_plant.txt
pot_212	phenotyping	P_9538	d_VIB_study___55_plant.txt
pot_213	phenotyping	P_9539	d_VIB_study___55_plant.txt
pot_214	phenotyping	P_9540	d_VIB_study___55_plant.txt
pot_215	phenotyping	P_9541	d_VIB_study___55_plant.txt
pot_216	phenotyping	P_9542	d_VIB_study___55_plant.txt
pot_217	phenotyping	P_9543	d_VIB_study___55_plant.txt
pot_218	phenotyping	P_9544	d_VIB_study___55_plant.txt
pot_219	phenotyping	P_9545	d_VIB_study___55_plant.txt
pot_22	phenotyping	P_9348	d_VIB_study___55_plant.txt
pot_220	phenotyping	P_9546	d_VIB_study___55_plant.txt
pot_221	phenotyping	P_9547	d_VIB_study___55_plant.txt
pot_222	phenotyping	P_9548	d_VIB_study___55_plant.txt
pot_223	phenotyping	P_9549	d_VIB_study___55_plant.txt
pot_224	phenotyping	P_9550	d_VIB_study___55_plant.txt
pot_225	phenotyping	P_9551	d_VIB_study___55_plant.txt
pot_226	phenotyping	P_9552	d_VIB_study___55_plant.txt
pot_227	phenotyping	P_9553	d_VIB_study___55_plant.txt
pot_228	phenotyping	P_9554	d_VIB_study___55_plant.txt
pot_229	phenotyping	P_9555	d_VIB_study___55_plant.txt
pot_23	phenotyping	P_9349	d_VIB_study___55_plant.txt
pot_230	phenotyping	P_9556	d_VIB_study___55_plant.txt
pot_231	phenotyping	P_9557	d_VIB_study___55_plant.txt
pot_232	phenotyping	P_9558	d_VIB_study___55_plant.txt
pot_233	phenotyping	P_9559	d_VIB_study___55_plant.txt
pot_234	phenotyping	P_9560	d_VIB_study___55_plant.txt
pot_235	phenotyping	P_9561	d_VIB_study___55_plant.txt
pot_236	phenotyping	P_9562	d_VIB_study___55_plant.txt
pot_237	phenotyping	P_9563	d_VIB_study___55_plant.txt
pot_238	phenotyping	P_9564	d_VIB_study___55_plant.txt
pot_239	phenotyping	P_9565	d_VIB_study___55_plant.txt
pot_24	phenotyping	P_9350	d_VIB_study___55_plant.txt
pot_240	phenotyping	P_9566	d_VIB_study___55_plant.txt
pot_241	phenotyping	P_9567	d_VIB_study___55_plant.txt
pot_242	phenotyping	P_9568	d_VIB_study___55_plant.txt
pot_243	phenotyping	P_9569	d_VIB_study___55_plant.txt
pot_244	phenotyping	P_9570	d_VIB_study___55_plant.txt
pot_245	phenotyping	P_9571	d_VIB_study___55_plant.txt
pot_246	phenotyping	P_9572	d_VIB_study___55_plant.txt
pot_247	phenotyping	P_9573	d_VIB_study___55_plant.txt
pot_248	phenotyping	P_9574	d_VIB_study___55_plant.txt
pot_249	phenotyping	P_9575	d_VIB_study___55_plant.txt
pot_25	phenotyping	P_9351	d_VIB_study___55_plant.txt
pot_250	phenotyping	P_9576	d_VIB_study___55_plant.txt
pot_251	phenotyping	P_9577	d_VIB_study___55_plant.txt
pot_252	phenotyping	P_9578	d_VIB_study___55_plant.txt
pot_253	phenotyping	P_9579	d_VIB_study___55_plant.txt
pot_254	phenotyping	P_9580	d_VIB_study___55_plant.txt
pot_255	phenotyping	P_9581	d_VIB_study___55_plant.txt
pot_256	phenotyping	P_9582	d_VIB_study___55_plant.txt
pot_257	phenotyping	P_9583	d_VIB_study___55_plant.txt
pot_258	phenotyping	P_9584	d_VIB_study___55_plant.txt
pot_259	phenotyping	P_9585	d_VIB_study___55_plant.txt
pot_26	phenotyping	P_9352	d_VIB_study___55_plant.txt
pot_260	phenotyping	P_9586	d_VIB_study___55_plant.txt
pot_261	phenotyping	P_9587	d_VIB_study___55_plant.txt
pot_262	phenotyping	P_9588	d_VIB_study___55_plant.txt
pot_263	phenotyping	P_9589	d_VIB_study___55_plant.txt
pot_264	phenotyping	P_9590	d_VIB_study___55_plant.txt
pot_265	phenotyping	P_9591	d_VIB_study___55_plant.txt
pot_266	phenotyping	P_9592	d_VIB_study___55_plant.txt
pot_267	phenotyping	P_9593	d_VIB_study___55_plant.txt
pot_268	phenotyping	P_9594	d_VIB_study___55_plant.txt
pot_269	phenotyping	P_9595	d_VIB_study___55_plant.txt
pot_27	phenotyping	P_9353	d_VIB_study___55_plant.txt
pot_270	phenotyping	P_9596	d_VIB_study___55_plant.txt
pot_271	phenotyping	P_9597	d_VIB_study___55_plant.txt
pot_272	phenotyping	P_9598	d_VIB_study___55_plant.txt
pot_273	phenotyping	P_9599	d_VIB_study___55_plant.txt
pot_274	phenotyping	P_9600	d_VIB_study___55_plant.txt
pot_275	phenotyping	P_9601	d_VIB_study___55_plant.txt
pot_276	phenotyping	P_9602	d_VIB_study___55_plant.txt
pot_277	phenotyping	P_9603	d_VIB_study___55_plant.txt
pot_278	phenotyping	P_9604	d_VIB_study___55_plant.txt
pot_279	phenotyping	P_9605	d_VIB_study___55_plant.txt
pot_28	phenotyping	P_9354	d_VIB_study___55_plant.txt
pot_280	phenotyping	P_9606	d_VIB_study___55_plant.txt
pot_281	phenotyping	P_9607	d_VIB_study___55_plant.txt
pot_282	phenotyping	P_9608	d_VIB_study___55_plant.txt
pot_283	phenotyping	P_9609	d_VIB_study___55_plant.txt
pot_284	phenotyping	P_9610	d_VIB_study___55_plant.txt
pot_285	phenotyping	P_9611	d_VIB_study___55_plant.txt
pot_286	phenotyping	P_9612	d_VIB_study___55_plant.txt
pot_287	phenotyping	P_9613	d_VIB_study___55_plant.txt
pot_288	phenotyping	P_9614	d_VIB_study___55_plant.txt
pot_289	phenotyping	P_9615	d_VIB_study___55_plant.txt
pot_29	phenotyping	P_9355	d_VIB_study___55_plant.txt
pot_290	phenotyping	P_9616	d_VIB_study___55_plant.txt
pot_291	phenotyping	P_9617	d_VIB_study___55_plant.txt
pot_292	phenotyping	P_9618	d_VIB_study___55_plant.txt
pot_293	phenotyping	P_9619	d_VIB_study___55_plant.txt
pot_294	phenotyping	P_9620	d_VIB_study___55_plant.txt
pot_295	phenotyping	P_9621	d_VIB_study___55_plant.txt
pot_296	phenotyping	P_9622	d_VIB_study___55_plant.txt
pot_297	phenotyping	P_9623	d_VIB_study___55_plant.txt
pot_298	phenotyping	P_9624	d_VIB_study___55_plant.txt
pot_299	phenotyping	P_9625	d_VIB_study___55_plant.txt
pot_3	phenotyping	P_9329	d_VIB_study___55_plant.txt
pot_30	phenotyping	P_9356	d_VIB_study___55_plant.txt
pot_300	phenotyping	P_9626	d_VIB_study___55_plant.txt
pot_301	phenotyping	P_9627	d_VIB_study___55_plant.txt
pot_302	phenotyping	P_9628	d_VIB_study___55_plant.txt
pot_303	phenotyping	P_9629	d_VIB_study___55_plant.txt
pot_304	phenotyping	P_9630	d_VIB_study___55_plant.txt
pot_305	phenotyping	P_9631	d_VIB_study___55_plant.txt
pot_306	phenotyping	P_9632	d_VIB_study___55_plant.txt
pot_307	phenotyping	P_9633	d_VIB_study___55_plant.txt
pot_308	phenotyping	P_9634	d_VIB_study___55_plant.txt
pot_309	phenotyping	P_9635	d_VIB_study___55_plant.txt
pot_31	phenotyping	P_9357	d_VIB_study___55_plant.txt
pot_310	phenotyping	P_9636	d_VIB_study___55_plant.txt
pot_311	phenotyping	P_9637	d_VIB_study___55_plant.txt
pot_312	phenotyping	P_9638	d_VIB_study___55_plant.txt
pot_313	phenotyping	P_9639	d_VIB_study___55_plant.txt
pot_314	phenotyping	P_9640	d_VIB_study___55_plant.txt
pot_315	phenotyping	P_9641	d_VIB_study___55_plant.txt
pot_316	phenotyping	P_9642	d_VIB_study___55_plant.txt
pot_317	phenotyping	P_9643	d_VIB_study___55_plant.txt
pot_318	phenotyping	P_9644	d_VIB_study___55_plant.txt
pot_319	phenotyping	P_9645	d_VIB_study___55_plant.txt
pot_32	phenotyping	P_9358	d_VIB_study___55_plant.txt
pot_320	phenotyping	P_9646	d_VIB_study___55_plant.txt
pot_321	phenotyping	P_9647	d_VIB_study___55_plant.txt
pot_322	phenotyping	P_9648	d_VIB_study___55_plant.txt
pot_323	phenotyping	P_9649	d_VIB_study___55_plant.txt
pot_324	phenotyping	P_9650	d_VIB_study___55_plant.txt
pot_325	phenotyping	P_9651	d_VIB_study___55_plant.txt
pot_326	phenotyping	P_9652	d_VIB_study___55_plant.txt
pot_327	phenotyping	P_9653	d_VIB_study___55_plant.txt
pot_328	phenotyping	P_9654	d_VIB_study___55_plant.txt
pot_329	phenotyping	P_9655	d_VIB_study___55_plant.txt
pot_33	phenotyping	P_9359	d_VIB_study___55_plant.txt
pot_330	phenotyping	P_9656	d_VIB_study___55_plant.txt
pot_331	phenotyping	P_9657	d_VIB_study___55_plant.txt
pot_332	phenotyping	P_9658	d_VIB_study___55_plant.txt
pot_333	phenotyping	P_9659	d_VIB_study___55_plant.txt
pot_334	phenotyping	P_9660	d_VIB_study___55_plant.txt
pot_335	phenotyping	P_9661	d_VIB_study___55_plant.txt
pot_336	phenotyping	P_9662	d_VIB_study___55_plant.txt
pot_337	phenotyping	P_9663	d_VIB_study___55_plant.txt
pot_338	phenotyping	P_9664	d_VIB_study___55_plant.txt
pot_339	phenotyping	P_9665	d_VIB_study___55_plant.txt
pot_34	phenotyping	P_9360	d_VIB_study___55_plant.txt
pot_340	phenotyping	P_9666	d_VIB_study___55_plant.txt
pot_341	phenotyping	P_9667	d_VIB_study___55_plant.txt
pot_342	phenotyping	P_9668	d_VIB_study___55_plant.txt
pot_343	phenotyping	P_9669	d_VIB_study___55_plant.txt
pot_344	phenotyping	P_9670	d_VIB_study___55_plant.txt
pot_345	phenotyping	P_9671	d_VIB_study___55_plant.txt
pot_346	phenotyping	P_9672	d_VIB_study___55_plant.txt
pot_347	phenotyping	P_9673	d_VIB_study___55_plant.txt
pot_348	phenotyping	P_9674	d_VIB_study___55_plant.txt
pot_349	phenotyping	P_9675	d_VIB_study___55_plant.txt
pot_35	phenotyping	P_9361	d_VIB_study___55_plant.txt
pot_350	phenotyping	P_9676	d_VIB_study___55_plant.txt
pot_351	phenotyping	P_9677	d_VIB_study___55_plant.txt
pot_352	phenotyping	P_9678	d_VIB_study___55_plant.txt
pot_353	phenotyping	P_9679	d_VIB_study___55_plant.txt
pot_354	phenotyping	P_9680	d_VIB_study___55_plant.txt
pot_355	phenotyping	P_9681	d_VIB_study___55_plant.txt
pot_356	phenotyping	P_9682	d_VIB_study___55_plant.txt
pot_357	phenotyping	P_9683	d_VIB_study___55_plant.txt
pot_358	phenotyping	P_9684	d_VIB_study___55_plant.txt
pot_359	phenotyping	P_9685	d_VIB_study___55_plant.txt
pot_36	phenotyping	P_9362	d_VIB_study___55_plant.txt
pot_360	phenotyping	P_9686	d_VIB_study___55_plant.txt
pot_361	phenotyping	P_9687	d_VIB_study___55_plant.txt
pot_362	phenotyping	P_9688	d_VIB_study___55_plant.txt
pot_363	phenotyping	P_9689	d_VIB_study___55_plant.txt
pot_364	phenotyping	P_9690	d_VIB_study___55_plant.txt
pot_365	phenotyping	P_9691	d_VIB_study___55_plant.txt
pot_366	phenotyping	P_9692	d_VIB_study___55_plant.txt
pot_367	phenotyping	P_9693	d_VIB_study___55_plant.txt
pot_368	phenotyping	P_9694	d_VIB_study___55_plant.txt
pot_369	phenotyping	P_9695	d_VIB_study___55_plant.txt
pot_37	phenotyping	P_9363	d_VIB_study___55_plant.txt
pot_370	phenotyping	P_9696	d_VIB_study___55_plant.txt
pot_371	phenotyping	P_9697	d_VIB_study___55_plant.txt
pot_372	phenotyping	P_9698	d_VIB_study___55_plant.txt
pot_373	phenotyping	P_9699	d_VIB_study___55_plant.txt
pot_374	phenotyping	P_9700	d_VIB_study___55_plant.txt
pot_375	phenotyping	P_9701	d_VIB_study___55_plant.txt
pot_376	phenotyping	P_9702	d_VIB_study___55_plant.txt
pot_377	phenotyping	P_9703	d_VIB_study___55_plant.txt
pot_378	phenotyping	P_9704	d_VIB_study___55_plant.txt
pot_379	phenotyping	P_9705	d_VIB_study___55_plant.txt
pot_38	phenotyping	P_9364	d_VIB_study___55_plant.txt
pot_380	phenotyping	P_9706	d_VIB_study___55_plant.txt
pot_381	phenotyping	P_9707	d_VIB_study___55_plant.txt
pot_382	phenotyping	P_9708	d_VIB_study___55_plant.txt
pot_383	phenotyping	P_9709	d_VIB_study___55_plant.txt
pot_384	phenotyping	P_9710	d_VIB_study___55_plant.txt
pot_385	phenotyping	P_9711	d_VIB_study___55_plant.txt
pot_386	phenotyping	P_9712	d_VIB_study___55_plant.txt
pot_387	phenotyping	P_9713	d_VIB_study___55_plant.txt
pot_388	phenotyping	P_9714	d_VIB_study___55_plant.txt
pot_389	phenotyping	P_9715	d_VIB_study___55_plant.txt
pot_39	phenotyping	P_9365	d_VIB_study___55_plant.txt
pot_390	phenotyping	P_9716	d_VIB_study___55_plant.txt
pot_391	phenotyping	P_9717	d_VIB_study___55_plant.txt
pot_392	phenotyping	P_9718	d_VIB_study___55_plant.txt
pot_393	phenotyping	P_9719	d_VIB_study___55_plant.txt
pot_394	phenotyping	P_9720	d_VIB_study___55_plant.txt
pot_395	phenotyping	P_9721	d_VIB_study___55_plant.txt
pot_396	phenotyping	P_9722	d_VIB_study___55_plant.txt
pot_397	phenotyping	P_9723	d_VIB_study___55_plant.txt
pot_398	phenotyping	P_9724	d_VIB_study___55_plant.txt
pot_399	phenotyping	P_9725	d_VIB_study___55_plant.txt
pot_4	phenotyping	P_9330	d_VIB_study___55_plant.txt
pot_40	phenotyping	P_9366	d_VIB_study___55_plant.txt
pot_400	phenotyping	P_9726	d_VIB_study___55_plant.txt
pot_401	phenotyping	P_9727	d_VIB_study___55_plant.txt
pot_402	phenotyping	P_9728	d_VIB_study___55_plant.txt
pot_403	phenotyping	P_9729	d_VIB_study___55_plant.txt
pot_404	phenotyping	P_9730	d_VIB_study___55_plant.txt
pot_405	phenotyping	P_9731	d_VIB_study___55_plant.txt
pot_406	phenotyping	P_9732	d_VIB_study___55_plant.txt
pot_407	phenotyping	P_9733	d_VIB_study___55_plant.txt
pot_408	phenotyping	P_9734	d_VIB_study___55_plant.txt
pot_409	phenotyping	P_9735	d_VIB_study___55_plant.txt
pot_41	phenotyping	P_9367	d_VIB_study___55_plant.txt
pot_410	phenotyping	P_9736	d_VIB_study___55_plant.txt
pot_411	phenotyping	P_9737	d_VIB_study___55_plant.txt
pot_412	phenotyping	P_9738	d_VIB_study___55_plant.txt
pot_413	phenotyping	P_9739	d_VIB_study___55_plant.txt
pot_414	phenotyping	P_9740	d_VIB_study___55_plant.txt
pot_415	phenotyping	P_9741	d_VIB_study___55_plant.txt
pot_416	phenotyping	P_9742	d_VIB_study___55_plant.txt
pot_417	phenotyping	P_9743	d_VIB_study___55_plant.txt
pot_418	phenotyping	P_9744	d_VIB_study___55_plant.txt
pot_419	phenotyping	P_9745	d_VIB_study___55_plant.txt
pot_42	phenotyping	P_9368	d_VIB_study___55_plant.txt
pot_420	phenotyping	P_9746	d_VIB_study___55_plant.txt
pot_421	phenotyping	P_9747	d_VIB_study___55_plant.txt
pot_422	phenotyping	P_9748	d_VIB_study___55_plant.txt
pot_423	phenotyping	P_9749	d_VIB_study___55_plant.txt
pot_424	phenotyping	P_9750	d_VIB_study___55_plant.txt
pot_425	phenotyping	P_9751	d_VIB_study___55_plant.txt
pot_426	phenotyping	P_9752	d_VIB_study___55_plant.txt
pot_427	phenotyping	P_9753	d_VIB_study___55_plant.txt
pot_428	phenotyping	P_9754	d_VIB_study___55_plant.txt
pot_429	phenotyping	P_9755	d_VIB_study___55_plant.txt
pot_43	phenotyping	P_9369	d_VIB_study___55_plant.txt
pot_430	phenotyping	P_9756	d_VIB_study___55_plant.txt
pot_431	phenotyping	P_9757	d_VIB_study___55_plant.txt
pot_432	phenotyping	P_9758	d_VIB_study___55_plant.txt
pot_433	phenotyping	P_9759	d_VIB_study___55_plant.txt
pot_434	phenotyping	P_9760	d_VIB_study___55_plant.txt
pot_435	phenotyping	P_9761	d_VIB_study___55_plant.txt
pot_436	phenotyping	P_9762	d_VIB_study___55_plant.txt
pot_437	phenotyping	P_9763	d_VIB_study___55_plant.txt
pot_438	phenotyping	P_9764	d_VIB_study___55_plant.txt
pot_439	phenotyping	P_9765	d_VIB_study___55_plant.txt
pot_44	phenotyping	P_9370	d_VIB_study___55_plant.txt
pot_440	phenotyping	P_9766	d_VIB_study___55_plant.txt
pot_441	phenotyping	P_9767	d_VIB_study___55_plant.txt
pot_442	phenotyping	P_9768	d_VIB_study___55_plant.txt
pot_443	phenotyping	P_9769	d_VIB_study___55_plant.txt
pot_444	phenotyping	P_9770	d_VIB_study___55_plant.txt
pot_445	phenotyping	P_9771	d_VIB_study___55_plant.txt
pot_446	phenotyping	P_9772	d_VIB_study___55_plant.txt
pot_447	phenotyping	P_9773	d_VIB_study___55_plant.txt
pot_448	phenotyping	P_9774	d_VIB_study___55_plant.txt
pot_449	phenotyping	P_9775	d_VIB_study___55_plant.txt
pot_45	phenotyping	P_9371	d_VIB_study___55_plant.txt
pot_450	phenotyping	P_9776	d_VIB_study___55_plant.txt
pot_451	phenotyping	P_9777	d_VIB_study___55_plant.txt
pot_452	phenotyping	P_9778	d_VIB_study___55_plant.txt
pot_453	phenotyping	P_9779	d_VIB_study___55_plant.txt
pot_454	phenotyping	P_9780	d_VIB_study___55_plant.txt
pot_455	phenotyping	P_9781	d_VIB_study___55_plant.txt
pot_456	phenotyping	P_9782	d_VIB_study___55_plant.txt
pot_457	phenotyping	P_9783	d_VIB_study___55_plant.txt
pot_458	phenotyping	P_9784	d_VIB_study___55_plant.txt
pot_459	phenotyping	P_9785	d_VIB_study___55_plant.txt
pot_46	phenotyping	P_9372	d_VIB_study___55_plant.txt
pot_460	phenotyping	P_9786	d_VIB_study___55_plant.txt
pot_461	phenotyping	P_9787	d_VIB_study___55_plant.txt
pot_462	phenotyping	P_9788	d_VIB_study___55_plant.txt
pot_463	phenotyping	P_9789	d_VIB_study___55_plant.txt
pot_464	phenotyping	P_9790	d_VIB_study___55_plant.txt
pot_465	phenotyping	P_9791	d_VIB_study___55_plant.txt
pot_466	phenotyping	P_9792	d_VIB_study___55_plant.txt
pot_467	phenotyping	P_9793	d_VIB_study___55_plant.txt
pot_468	phenotyping	P_9794	d_VIB_study___55_plant.txt
pot_469	phenotyping	P_9795	d_VIB_study___55_plant.txt
pot_47	phenotyping	P_9373	d_VIB_study___55_plant.txt
pot_470	phenotyping	P_9796	d_VIB_study___55_plant.txt
pot_471	phenotyping	P_9797	d_VIB_study___55_plant.txt
pot_472	phenotyping	P_9798	d_VIB_study___55_plant.txt
pot_473	phenotyping	P_9799	d_VIB_study___55_plant.txt
pot_474	phenotyping	P_9800	d_VIB_study___55_plant.txt
pot_475	phenotyping	P_9801	d_VIB_study___55_plant.txt
pot_476	phenotyping	P_9802	d_VIB_study___55_plant.txt
pot_477	phenotyping	P_9803	d_VIB_study___55_plant.txt
pot_478	phenotyping	P_9804	d_VIB_study___55_plant.txt
pot_479	phenotyping	P_9805	d_VIB_study___55_plant.txt
pot_48	phenotyping	P_9374	d_VIB_study___55_plant.txt
pot_480	phenotyping	P_9806	d_VIB_study___55_plant.txt
pot_481	phenotyping	P_9807	d_VIB_study___55_plant.txt
pot_482	phenotyping	P_9808	d_VIB_study___55_plant.txt
pot_483	phenotyping	P_9809	d_VIB_study___55_plant.txt
pot_484	phenotyping	P_9810	d_VIB_study___55_plant.txt
pot_485	phenotyping	P_9811	d_VIB_study___55_plant.txt
pot_486	phenotyping	P_9812	d_VIB_study___55_plant.txt
pot_487	phenotyping	P_9813	d_VIB_study___55_plant.txt
pot_488	phenotyping	P_9814	d_VIB_study___55_plant.txt
pot_489	phenotyping	P_9815	d_VIB_study___55_plant.txt
pot_49	phenotyping	P_9375	d_VIB_study___55_plant.txt
pot_490	phenotyping	P_9816	d_VIB_study___55_plant.txt
