Sample Name	Protocol REF	Assay Name	Derived Data File
pot_170	phenotyping	P_5467	d_VIB_study___34_plant.txt
pot_18	phenotyping	P_5527	d_VIB_study___34_plant.txt
pot_19	phenotyping	P_5528	d_VIB_study___34_plant.txt
pot_2	phenotyping	P_5511	d_VIB_study___34_plant.txt
pot_20	phenotyping	P_5529	d_VIB_study___34_plant.txt
pot_21	phenotyping	P_5479	d_VIB_study___34_plant.txt
pot_22	phenotyping	P_5480	d_VIB_study___34_plant.txt
pot_23	phenotyping	P_5481	d_VIB_study___34_plant.txt
pot_24	phenotyping	P_5482	d_VIB_study___34_plant.txt
pot_25	phenotyping	P_5483	d_VIB_study___34_plant.txt
pot_26	phenotyping	P_5484	d_VIB_study___34_plant.txt
pot_27	phenotyping	P_5485	d_VIB_study___34_plant.txt
pot_28	phenotyping	P_5486	d_VIB_study___34_plant.txt
pot_29	phenotyping	P_5487	d_VIB_study___34_plant.txt
pot_3	phenotyping	P_5512	d_VIB_study___34_plant.txt
pot_30	phenotyping	P_5488	d_VIB_study___34_plant.txt
pot_31	phenotyping	P_5489	d_VIB_study___34_plant.txt
pot_32	phenotyping	P_5470	d_VIB_study___34_plant.txt
pot_33	phenotyping	P_5471	d_VIB_study___34_plant.txt
pot_34	phenotyping	P_5472	d_VIB_study___34_plant.txt
pot_35	phenotyping	P_5473	d_VIB_study___34_plant.txt
pot_36	phenotyping	P_5474	d_VIB_study___34_plant.txt
pot_37	phenotyping	P_5475	d_VIB_study___34_plant.txt
pot_38	phenotyping	P_5476	d_VIB_study___34_plant.txt
pot_39	phenotyping	P_5477	d_VIB_study___34_plant.txt
pot_4	phenotyping	P_5513	d_VIB_study___34_plant.txt
pot_40	phenotyping	P_5478	d_VIB_study___34_plant.txt
pot_41	phenotyping	P_5550	d_VIB_study___34_plant.txt
pot_42	phenotyping	P_5551	d_VIB_study___34_plant.txt
pot_43	phenotyping	P_5552	d_VIB_study___34_plant.txt
pot_44	phenotyping	P_5553	d_VIB_study___34_plant.txt
pot_45	phenotyping	P_5554	d_VIB_study___34_plant.txt
pot_46	phenotyping	P_5555	d_VIB_study___34_plant.txt
pot_47	phenotyping	P_5556	d_VIB_study___34_plant.txt
pot_48	phenotyping	P_5557	d_VIB_study___34_plant.txt
pot_49	phenotyping	P_5558	d_VIB_study___34_plant.txt
pot_5	phenotyping	P_5514	d_VIB_study___34_plant.txt
pot_50	phenotyping	P_5559	d_VIB_study___34_plant.txt
pot_51	phenotyping	P_5560	d_VIB_study___34_plant.txt
pot_52	phenotyping	P_5561	d_VIB_study___34_plant.txt
pot_53	phenotyping	P_5562	d_VIB_study___34_plant.txt
pot_54	phenotyping	P_5563	d_VIB_study___34_plant.txt
pot_55	phenotyping	P_5564	d_VIB_study___34_plant.txt
pot_56	phenotyping	P_5565	d_VIB_study___34_plant.txt
pot_57	phenotyping	P_5566	d_VIB_study___34_plant.txt
pot_58	phenotyping	P_5567	d_VIB_study___34_plant.txt
pot_59	phenotyping	P_5568	d_VIB_study___34_plant.txt
pot_6	phenotyping	P_5515	d_VIB_study___34_plant.txt
pot_60	phenotyping	P_5569	d_VIB_study___34_plant.txt
pot_61	phenotyping	P_5507	d_VIB_study___34_plant.txt
pot_62	phenotyping	P_5508	d_VIB_study___34_plant.txt
pot_63	phenotyping	P_5509	d_VIB_study___34_plant.txt
pot_64	phenotyping	P_5490	d_VIB_study___34_plant.txt
pot_65	phenotyping	P_5491	d_VIB_study___34_plant.txt
pot_66	phenotyping	P_5492	d_VIB_study___34_plant.txt
pot_67	phenotyping	P_5493	d_VIB_study___34_plant.txt
pot_68	phenotyping	P_5494	d_VIB_study___34_plant.txt
pot_69	phenotyping	P_5495	d_VIB_study___34_plant.txt
pot_7	phenotyping	P_5516	d_VIB_study___34_plant.txt
pot_70	phenotyping	P_5496	d_VIB_study___34_plant.txt
pot_71	phenotyping	P_5497	d_VIB_study___34_plant.txt
pot_72	phenotyping	P_5498	d_VIB_study___34_plant.txt
pot_73	phenotyping	P_5499	d_VIB_study___34_plant.txt
pot_74	phenotyping	P_5500	d_VIB_study___34_plant.txt
pot_75	phenotyping	P_5501	d_VIB_study___34_plant.txt
pot_76	phenotyping	P_5502	d_VIB_study___34_plant.txt
pot_77	phenotyping	P_5503	d_VIB_study___34_plant.txt
pot_78	phenotyping	P_5504	d_VIB_study___34_plant.txt
pot_79	phenotyping	P_5505	d_VIB_study___34_plant.txt
pot_8	phenotyping	P_5517	d_VIB_study___34_plant.txt
pot_80	phenotyping	P_5506	d_VIB_study___34_plant.txt
pot_81	phenotyping	P_5535	d_VIB_study___34_plant.txt
pot_82	phenotyping	P_5536	d_VIB_study___34_plant.txt
pot_83	phenotyping	P_5537	d_VIB_study___34_plant.txt
pot_84	phenotyping	P_5538	d_VIB_study___34_plant.txt
pot_85	phenotyping	P_5539	d_VIB_study___34_plant.txt
pot_86	phenotyping	P_5540	d_VIB_study___34_plant.txt
pot_87	phenotyping	P_5541	d_VIB_study___34_plant.txt
pot_88	phenotyping	P_5542	d_VIB_study___34_plant.txt
pot_89	phenotyping	P_5543	d_VIB_study___34_plant.txt
pot_9	phenotyping	P_5518	d_VIB_study___34_plant.txt
pot_90	phenotyping	P_5544	d_VIB_study___34_plant.txt
pot_91	phenotyping	P_5545	d_VIB_study___34_plant.txt
pot_92	phenotyping	P_5546	d_VIB_study___34_plant.txt
pot_93	phenotyping	P_5547	d_VIB_study___34_plant.txt
pot_94	phenotyping	P_5548	d_VIB_study___34_plant.txt
pot_95	phenotyping	P_5549	d_VIB_study___34_plant.txt
pot_96	phenotyping	P_5530	d_VIB_study___34_plant.txt
pot_97	phenotyping	P_5531	d_VIB_study___34_plant.txt
pot_98	phenotyping	P_5532	d_VIB_study___34_plant.txt
pot_99	phenotyping	P_5533	d_VIB_study___34_plant.txt
