Sample Name	Protocol REF	Assay Name	Derived Data File
pot_39	phenotyping	P_5993	d_VIB_study___37_plant.txt
pot_4	phenotyping	P_5958	d_VIB_study___37_plant.txt
pot_40	phenotyping	P_5994	d_VIB_study___37_plant.txt
pot_41	phenotyping	P_5995	d_VIB_study___37_plant.txt
pot_42	phenotyping	P_5996	d_VIB_study___37_plant.txt
pot_43	phenotyping	P_5997	d_VIB_study___37_plant.txt
pot_44	phenotyping	P_5998	d_VIB_study___37_plant.txt
pot_45	phenotyping	P_5999	d_VIB_study___37_plant.txt
pot_46	phenotyping	P_6000	d_VIB_study___37_plant.txt
pot_47	phenotyping	P_6001	d_VIB_study___37_plant.txt
pot_48	phenotyping	P_6002	d_VIB_study___37_plant.txt
pot_49	phenotyping	P_6003	d_VIB_study___37_plant.txt
pot_5	phenotyping	P_5959	d_VIB_study___37_plant.txt
pot_50	phenotyping	P_6004	d_VIB_study___37_plant.txt
pot_51	phenotyping	P_6005	d_VIB_study___37_plant.txt
pot_52	phenotyping	P_6006	d_VIB_study___37_plant.txt
pot_53	phenotyping	P_6007	d_VIB_study___37_plant.txt
pot_54	phenotyping	P_6008	d_VIB_study___37_plant.txt
pot_55	phenotyping	P_6009	d_VIB_study___37_plant.txt
pot_56	phenotyping	P_6010	d_VIB_study___37_plant.txt
pot_57	phenotyping	P_6011	d_VIB_study___37_plant.txt
pot_58	phenotyping	P_5949	d_VIB_study___37_plant.txt
pot_59	phenotyping	P_5950	d_VIB_study___37_plant.txt
pot_6	phenotyping	P_5960	d_VIB_study___37_plant.txt
pot_60	phenotyping	P_5951	d_VIB_study___37_plant.txt
pot_61	phenotyping	P_5952	d_VIB_study___37_plant.txt
pot_62	phenotyping	P_5953	d_VIB_study___37_plant.txt
pot_63	phenotyping	P_5954	d_VIB_study___37_plant.txt
pot_64	phenotyping	P_5936	d_VIB_study___37_plant.txt
pot_65	phenotyping	P_5937	d_VIB_study___37_plant.txt
pot_66	phenotyping	P_5938	d_VIB_study___37_plant.txt
pot_67	phenotyping	P_5939	d_VIB_study___37_plant.txt
pot_68	phenotyping	P_5940	d_VIB_study___37_plant.txt
pot_69	phenotyping	P_5941	d_VIB_study___37_plant.txt
pot_7	phenotyping	P_5961	d_VIB_study___37_plant.txt
pot_70	phenotyping	P_5942	d_VIB_study___37_plant.txt
pot_71	phenotyping	P_5943	d_VIB_study___37_plant.txt
pot_72	phenotyping	P_5944	d_VIB_study___37_plant.txt
pot_73	phenotyping	P_5945	d_VIB_study___37_plant.txt
pot_74	phenotyping	P_5946	d_VIB_study___37_plant.txt
pot_75	phenotyping	P_5947	d_VIB_study___37_plant.txt
pot_76	phenotyping	P_5948	d_VIB_study___37_plant.txt
pot_77	phenotyping	P_5974	d_VIB_study___37_plant.txt
pot_78	phenotyping	P_5975	d_VIB_study___37_plant.txt
pot_79	phenotyping	P_5976	d_VIB_study___37_plant.txt
pot_8	phenotyping	P_5962	d_VIB_study___37_plant.txt
pot_80	phenotyping	P_5977	d_VIB_study___37_plant.txt
pot_81	phenotyping	P_5978	d_VIB_study___37_plant.txt
pot_82	phenotyping	P_5979	d_VIB_study___37_plant.txt
pot_83	phenotyping	P_5980	d_VIB_study___37_plant.txt
pot_84	phenotyping	P_5981	d_VIB_study___37_plant.txt
pot_85	phenotyping	P_5982	d_VIB_study___37_plant.txt
pot_86	phenotyping	P_5983	d_VIB_study___37_plant.txt
pot_87	phenotyping	P_5984	d_VIB_study___37_plant.txt
pot_88	phenotyping	P_5985	d_VIB_study___37_plant.txt
pot_89	phenotyping	P_5986	d_VIB_study___37_plant.txt
pot_9	phenotyping	P_5963	d_VIB_study___37_plant.txt
pot_90	phenotyping	P_5987	d_VIB_study___37_plant.txt
pot_91	phenotyping	P_5988	d_VIB_study___37_plant.txt
pot_92	phenotyping	P_5989	d_VIB_study___37_plant.txt
pot_93	phenotyping	P_5990	d_VIB_study___37_plant.txt
pot_94	phenotyping	P_5991	d_VIB_study___37_plant.txt
pot_95	phenotyping	P_5992	d_VIB_study___37_plant.txt
pot_96	phenotyping	P_6079	d_VIB_study___37_plant.txt
pot_97	phenotyping	P_6080	d_VIB_study___37_plant.txt
pot_98	phenotyping	P_6081	d_VIB_study___37_plant.txt
pot_99	phenotyping	P_6082	d_VIB_study___37_plant.txt
