Sample Name	Protocol REF	Assay Name	Derived Data File
pot_20	phenotyping	P_5307	d_VIB_study___33_plant.txt
pot_21	phenotyping	P_5337	d_VIB_study___33_plant.txt
pot_22	phenotyping	P_5338	d_VIB_study___33_plant.txt
pot_23	phenotyping	P_5339	d_VIB_study___33_plant.txt
pot_24	phenotyping	P_5340	d_VIB_study___33_plant.txt
pot_25	phenotyping	P_5341	d_VIB_study___33_plant.txt
pot_26	phenotyping	P_5342	d_VIB_study___33_plant.txt
pot_27	phenotyping	P_5343	d_VIB_study___33_plant.txt
pot_28	phenotyping	P_5344	d_VIB_study___33_plant.txt
pot_29	phenotyping	P_5345	d_VIB_study___33_plant.txt
pot_3	phenotyping	P_5290	d_VIB_study___33_plant.txt
pot_30	phenotyping	P_5346	d_VIB_study___33_plant.txt
pot_31	phenotyping	P_5347	d_VIB_study___33_plant.txt
pot_32	phenotyping	P_5328	d_VIB_study___33_plant.txt
pot_33	phenotyping	P_5329	d_VIB_study___33_plant.txt
pot_34	phenotyping	P_5330	d_VIB_study___33_plant.txt
pot_35	phenotyping	P_5331	d_VIB_study___33_plant.txt
pot_36	phenotyping	P_5332	d_VIB_study___33_plant.txt
pot_37	phenotyping	P_5333	d_VIB_study___33_plant.txt
pot_38	phenotyping	P_5334	d_VIB_study___33_plant.txt
pot_39	phenotyping	P_5335	d_VIB_study___33_plant.txt
pot_4	phenotyping	P_5291	d_VIB_study___33_plant.txt
pot_40	phenotyping	P_5336	d_VIB_study___33_plant.txt
pot_41	phenotyping	P_5256	d_VIB_study___33_plant.txt
pot_42	phenotyping	P_5257	d_VIB_study___33_plant.txt
pot_43	phenotyping	P_5258	d_VIB_study___33_plant.txt
pot_44	phenotyping	P_5259	d_VIB_study___33_plant.txt
pot_45	phenotyping	P_5260	d_VIB_study___33_plant.txt
pot_46	phenotyping	P_5261	d_VIB_study___33_plant.txt
pot_47	phenotyping	P_5262	d_VIB_study___33_plant.txt
pot_48	phenotyping	P_5263	d_VIB_study___33_plant.txt
pot_49	phenotyping	P_5264	d_VIB_study___33_plant.txt
pot_5	phenotyping	P_5292	d_VIB_study___33_plant.txt
pot_50	phenotyping	P_5265	d_VIB_study___33_plant.txt
pot_51	phenotyping	P_5266	d_VIB_study___33_plant.txt
pot_52	phenotyping	P_5267	d_VIB_study___33_plant.txt
pot_53	phenotyping	P_5268	d_VIB_study___33_plant.txt
pot_54	phenotyping	P_5269	d_VIB_study___33_plant.txt
pot_55	phenotyping	P_5270	d_VIB_study___33_plant.txt
pot_56	phenotyping	P_5271	d_VIB_study___33_plant.txt
pot_57	phenotyping	P_5272	d_VIB_study___33_plant.txt
pot_58	phenotyping	P_5273	d_VIB_study___33_plant.txt
pot_59	phenotyping	P_5274	d_VIB_study___33_plant.txt
pot_6	phenotyping	P_5293	d_VIB_study___33_plant.txt
pot_60	phenotyping	P_5275	d_VIB_study___33_plant.txt
pot_61	phenotyping	P_5385	d_VIB_study___33_plant.txt
pot_62	phenotyping	P_5386	d_VIB_study___33_plant.txt
pot_63	phenotyping	P_5387	d_VIB_study___33_plant.txt
pot_64	phenotyping	P_5368	d_VIB_study___33_plant.txt
pot_65	phenotyping	P_5369	d_VIB_study___33_plant.txt
pot_66	phenotyping	P_5370	d_VIB_study___33_plant.txt
pot_67	phenotyping	P_5371	d_VIB_study___33_plant.txt
pot_68	phenotyping	P_5372	d_VIB_study___33_plant.txt
pot_69	phenotyping	P_5373	d_VIB_study___33_plant.txt
pot_7	phenotyping	P_5294	d_VIB_study___33_plant.txt
pot_70	phenotyping	P_5374	d_VIB_study___33_plant.txt
pot_71	phenotyping	P_5375	d_VIB_study___33_plant.txt
pot_72	phenotyping	P_5376	d_VIB_study___33_plant.txt
pot_73	phenotyping	P_5377	d_VIB_study___33_plant.txt
pot_74	phenotyping	P_5378	d_VIB_study___33_plant.txt
pot_75	phenotyping	P_5379	d_VIB_study___33_plant.txt
pot_76	phenotyping	P_5380	d_VIB_study___33_plant.txt
pot_77	phenotyping	P_5381	d_VIB_study___33_plant.txt
pot_78	phenotyping	P_5382	d_VIB_study___33_plant.txt
pot_79	phenotyping	P_5383	d_VIB_study___33_plant.txt
pot_8	phenotyping	P_5295	d_VIB_study___33_plant.txt
pot_80	phenotyping	P_5384	d_VIB_study___33_plant.txt
pot_81	phenotyping	P_5313	d_VIB_study___33_plant.txt
pot_82	phenotyping	P_5314	d_VIB_study___33_plant.txt
pot_83	phenotyping	P_5315	d_VIB_study___33_plant.txt
pot_84	phenotyping	P_5316	d_VIB_study___33_plant.txt
pot_85	phenotyping	P_5317	d_VIB_study___33_plant.txt
pot_86	phenotyping	P_5318	d_VIB_study___33_plant.txt
pot_87	phenotyping	P_5319	d_VIB_study___33_plant.txt
pot_88	phenotyping	P_5320	d_VIB_study___33_plant.txt
pot_89	phenotyping	P_5321	d_VIB_study___33_plant.txt
pot_9	phenotyping	P_5296	d_VIB_study___33_plant.txt
pot_90	phenotyping	P_5322	d_VIB_study___33_plant.txt
pot_91	phenotyping	P_5323	d_VIB_study___33_plant.txt
pot_92	phenotyping	P_5324	d_VIB_study___33_plant.txt
pot_93	phenotyping	P_5325	d_VIB_study___33_plant.txt
pot_94	phenotyping	P_5326	d_VIB_study___33_plant.txt
pot_95	phenotyping	P_5327	d_VIB_study___33_plant.txt
pot_96	phenotyping	P_5308	d_VIB_study___33_plant.txt
pot_97	phenotyping	P_5309	d_VIB_study___33_plant.txt
pot_98	phenotyping	P_5310	d_VIB_study___33_plant.txt
pot_99	phenotyping	P_5311	d_VIB_study___33_plant.txt
