Sample Name	Protocol REF	Assay Name	Derived Data File
pot_128	phenotyping	P_4307	d_VIB_study___27_plant.txt
pot_129	phenotyping	P_4308	d_VIB_study___27_plant.txt
pot_13	phenotyping	P_4388	d_VIB_study___27_plant.txt
pot_130	phenotyping	P_4309	d_VIB_study___27_plant.txt
pot_131	phenotyping	P_4310	d_VIB_study___27_plant.txt
pot_132	phenotyping	P_4311	d_VIB_study___27_plant.txt
pot_133	phenotyping	P_4312	d_VIB_study___27_plant.txt
pot_134	phenotyping	P_4313	d_VIB_study___27_plant.txt
pot_135	phenotyping	P_4314	d_VIB_study___27_plant.txt
pot_136	phenotyping	P_4315	d_VIB_study___27_plant.txt
pot_137	phenotyping	P_4316	d_VIB_study___27_plant.txt
pot_138	phenotyping	P_4317	d_VIB_study___27_plant.txt
pot_139	phenotyping	P_4318	d_VIB_study___27_plant.txt
pot_14	phenotyping	P_4389	d_VIB_study___27_plant.txt
pot_140	phenotyping	P_4319	d_VIB_study___27_plant.txt
pot_141	phenotyping	P_4269	d_VIB_study___27_plant.txt
pot_142	phenotyping	P_4270	d_VIB_study___27_plant.txt
pot_143	phenotyping	P_4271	d_VIB_study___27_plant.txt
pot_144	phenotyping	P_4272	d_VIB_study___27_plant.txt
pot_145	phenotyping	P_4273	d_VIB_study___27_plant.txt
pot_146	phenotyping	P_4274	d_VIB_study___27_plant.txt
pot_147	phenotyping	P_4275	d_VIB_study___27_plant.txt
pot_148	phenotyping	P_4276	d_VIB_study___27_plant.txt
pot_149	phenotyping	P_4277	d_VIB_study___27_plant.txt
pot_15	phenotyping	P_4390	d_VIB_study___27_plant.txt
pot_150	phenotyping	P_4278	d_VIB_study___27_plant.txt
pot_152	phenotyping	P_4279	d_VIB_study___27_plant.txt
pot_153	phenotyping	P_4280	d_VIB_study___27_plant.txt
pot_154	phenotyping	P_4281	d_VIB_study___27_plant.txt
pot_155	phenotyping	P_4282	d_VIB_study___27_plant.txt
pot_156	phenotyping	P_4283	d_VIB_study___27_plant.txt
pot_157	phenotyping	P_4284	d_VIB_study___27_plant.txt
pot_158	phenotyping	P_4285	d_VIB_study___27_plant.txt
pot_159	phenotyping	P_4286	d_VIB_study___27_plant.txt
pot_16	phenotyping	P_4391	d_VIB_study___27_plant.txt
pot_160	phenotyping	P_4268	d_VIB_study___27_plant.txt
pot_161	phenotyping	P_4347	d_VIB_study___27_plant.txt
pot_162	phenotyping	P_4348	d_VIB_study___27_plant.txt
pot_163	phenotyping	P_4349	d_VIB_study___27_plant.txt
pot_164	phenotyping	P_4350	d_VIB_study___27_plant.txt
pot_165	phenotyping	P_4351	d_VIB_study___27_plant.txt
pot_166	phenotyping	P_4354	d_VIB_study___27_plant.txt
pot_167	phenotyping	P_4355	d_VIB_study___27_plant.txt
pot_168	phenotyping	P_4352	d_VIB_study___27_plant.txt
pot_169	phenotyping	P_4353	d_VIB_study___27_plant.txt
pot_17	phenotyping	P_4392	d_VIB_study___27_plant.txt
pot_18	phenotyping	P_4393	d_VIB_study___27_plant.txt
pot_19	phenotyping	P_4394	d_VIB_study___27_plant.txt
pot_2	phenotyping	P_4377	d_VIB_study___27_plant.txt
pot_20	phenotyping	P_4395	d_VIB_study___27_plant.txt
pot_21	phenotyping	P_4365	d_VIB_study___27_plant.txt
pot_22	phenotyping	P_4366	d_VIB_study___27_plant.txt
pot_23	phenotyping	P_4367	d_VIB_study___27_plant.txt
pot_24	phenotyping	P_4368	d_VIB_study___27_plant.txt
pot_25	phenotyping	P_4369	d_VIB_study___27_plant.txt
pot_26	phenotyping	P_4370	d_VIB_study___27_plant.txt
pot_27	phenotyping	P_4371	d_VIB_study___27_plant.txt
pot_28	phenotyping	P_4372	d_VIB_study___27_plant.txt
pot_29	phenotyping	P_4373	d_VIB_study___27_plant.txt
pot_3	phenotyping	P_4378	d_VIB_study___27_plant.txt
pot_30	phenotyping	P_4374	d_VIB_study___27_plant.txt
pot_31	phenotyping	P_4375	d_VIB_study___27_plant.txt
pot_32	phenotyping	P_4356	d_VIB_study___27_plant.txt
pot_33	phenotyping	P_4357	d_VIB_study___27_plant.txt
pot_34	phenotyping	P_4358	d_VIB_study___27_plant.txt
pot_35	phenotyping	P_4359	d_VIB_study___27_plant.txt
pot_36	phenotyping	P_4360	d_VIB_study___27_plant.txt
pot_37	phenotyping	P_4361	d_VIB_study___27_plant.txt
pot_38	phenotyping	P_4362	d_VIB_study___27_plant.txt
pot_39	phenotyping	P_4363	d_VIB_study___27_plant.txt
pot_4	phenotyping	P_4379	d_VIB_study___27_plant.txt
pot_40	phenotyping	P_4364	d_VIB_study___27_plant.txt
pot_41	phenotyping	P_4287	d_VIB_study___27_plant.txt
pot_42	phenotyping	P_4288	d_VIB_study___27_plant.txt
pot_43	phenotyping	P_4289	d_VIB_study___27_plant.txt
pot_44	phenotyping	P_4290	d_VIB_study___27_plant.txt
pot_45	phenotyping	P_4291	d_VIB_study___27_plant.txt
pot_46	phenotyping	P_4292	d_VIB_study___27_plant.txt
pot_47	phenotyping	P_4293	d_VIB_study___27_plant.txt
pot_48	phenotyping	P_4294	d_VIB_study___27_plant.txt
pot_49	phenotyping	P_4295	d_VIB_study___27_plant.txt
pot_5	phenotyping	P_4380	d_VIB_study___27_plant.txt
pot_50	phenotyping	P_4296	d_VIB_study___27_plant.txt
pot_51	phenotyping	P_4297	d_VIB_study___27_plant.txt
pot_52	phenotyping	P_4298	d_VIB_study___27_plant.txt
pot_53	phenotyping	P_4299	d_VIB_study___27_plant.txt
pot_54	phenotyping	P_4300	d_VIB_study___27_plant.txt
pot_55	phenotyping	P_4301	d_VIB_study___27_plant.txt
pot_56	phenotyping	P_4302	d_VIB_study___27_plant.txt
pot_57	phenotyping	P_4303	d_VIB_study___27_plant.txt
pot_58	phenotyping	P_4304	d_VIB_study___27_plant.txt
pot_59	phenotyping	P_4305	d_VIB_study___27_plant.txt
pot_6	phenotyping	P_4381	d_VIB_study___27_plant.txt
pot_60	phenotyping	P_4306	d_VIB_study___27_plant.txt
pot_61	phenotyping	P_4412	d_VIB_study___27_plant.txt
pot_62	phenotyping	P_4413	d_VIB_study___27_plant.txt
pot_63	phenotyping	P_4414	d_VIB_study___27_plant.txt
pot_64	phenotyping	P_4396	d_VIB_study___27_plant.txt
pot_65	phenotyping	P_4397	d_VIB_study___27_plant.txt
pot_66	phenotyping	P_4398	d_VIB_study___27_plant.txt
pot_67	phenotyping	P_4399	d_VIB_study___27_plant.txt
pot_69	phenotyping	P_4400	d_VIB_study___27_plant.txt
pot_7	phenotyping	P_4382	d_VIB_study___27_plant.txt
pot_70	phenotyping	P_4401	d_VIB_study___27_plant.txt
pot_71	phenotyping	P_4402	d_VIB_study___27_plant.txt
pot_72	phenotyping	P_4403	d_VIB_study___27_plant.txt
pot_73	phenotyping	P_4404	d_VIB_study___27_plant.txt
pot_74	phenotyping	P_4405	d_VIB_study___27_plant.txt
pot_75	phenotyping	P_4406	d_VIB_study___27_plant.txt
pot_76	phenotyping	P_4407	d_VIB_study___27_plant.txt
pot_77	phenotyping	P_4408	d_VIB_study___27_plant.txt
pot_78	phenotyping	P_4409	d_VIB_study___27_plant.txt
pot_79	phenotyping	P_4410	d_VIB_study___27_plant.txt
pot_8	phenotyping	P_4383	d_VIB_study___27_plant.txt
pot_80	phenotyping	P_4411	d_VIB_study___27_plant.txt
pot_81	phenotyping	P_4420	d_VIB_study___27_plant.txt
pot_82	phenotyping	P_4421	d_VIB_study___27_plant.txt
pot_83	phenotyping	P_4422	d_VIB_study___27_plant.txt
pot_84	phenotyping	P_4423	d_VIB_study___27_plant.txt
pot_85	phenotyping	P_4424	d_VIB_study___27_plant.txt
pot_86	phenotyping	P_4425	d_VIB_study___27_plant.txt
pot_87	phenotyping	P_4426	d_VIB_study___27_plant.txt
pot_88	phenotyping	P_4427	d_VIB_study___27_plant.txt
pot_89	phenotyping	P_4428	d_VIB_study___27_plant.txt
pot_9	phenotyping	P_4384	d_VIB_study___27_plant.txt
pot_90	phenotyping	P_4429	d_VIB_study___27_plant.txt
pot_91	phenotyping	P_4430	d_VIB_study___27_plant.txt
pot_92	phenotyping	P_4431	d_VIB_study___27_plant.txt
pot_93	phenotyping	P_4432	d_VIB_study___27_plant.txt
pot_94	phenotyping	P_4433	d_VIB_study___27_plant.txt
pot_95	phenotyping	P_4434	d_VIB_study___27_plant.txt
pot_96	phenotyping	P_4415	d_VIB_study___27_plant.txt
pot_97	phenotyping	P_4416	d_VIB_study___27_plant.txt
pot_98	phenotyping	P_4417	d_VIB_study___27_plant.txt
pot_99	phenotyping	P_4418	d_VIB_study___27_plant.txt
